4,0,0,0,0,19,0,0,2,1,1,972,21,0,5,49,62,4,23,12,25,0,0,0,0,1,4,1,0,0,2,16,5,1,2,2,0,1,0,0,3,0,4,1,5,5,2,7
0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,0,0,1,1,1,1,1,0,1,1,925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,6,2,0,0,17,885,1,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,0,676,11,1,31,0,10,1,1,0,0,0,0,2,0,0,0,0,0,0,15,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,416,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,0,2,1,1,0,2,0,0,2,0,0,0,0,1,0,753,95,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,3,0,2,0,0,8,3,4,1546,0,4,2,2,1,1,2,0,2,0,0,0,0,0,0,29,13,1,7,0,5
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,419,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18,4,0,0,0,1
2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,632,0,1,1,0,1,0,1,0,0,0,0,0,0,13,0,1,1,0,0
0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,3,0,0,0,11,0,2,0,0,421,0,0,0,1,1,0,0,0,0,0,1,0,2,6,0,0,0,3
2,3,1,0,1,0,0,1,0,2,0,1,2,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,699,2,3,0,0,0,0,0,0,0,0,0,2,0,3,1,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,443,0,0,0,0,0,0,1,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,405,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,504,0,0,0,0,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0
0,0,0,0,7,0,1,0,1,0,0,0,3,4,0,1,4,0,0,0,1,0,0,7,9,3,45,4,7,3,1,0,2,1,1,1,0,0,1,0,1,0,1188,14,1,22,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,0,0,0,0
13,0,2,20,2,7,3,11,6,7,5,0,21,21,22,2,5,1,0,0,0,0,0,0,0,7,11,3,12,0,1,3,7,0,1,2,2,0,1,0,1,1,1,14,2567,21,8,14
2,3,5,0,3,3,0,0,0,0,0,0,4,1,2,6,2,0,2,1,2,0,0,2,1,0,3,0,5,1,0,3,3,2,0,1,1,0,0,0,6,0,8,2,5,1433,4,5
0,0,0,3,0,1,0,0,5,3,0,0,2,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,15,0,883,5
6,2,0,0,0,7,1,2,11,0,1,1,25,3,5,1,1,0,4,2,2,1,0,0,0,0,0,0,0,0,1,5,0,3,2,0,0,0,0,0,6,0,0,1,2,3,4,990
